,0,1,2,3,4,5
0,0.03951945943019307,0.4561295406464699,0.31678324086921106,0.4298542562386104,0.5085334969915617,0.2314570747752089
1,0.052081014330271624,0.4575799558115978,0.2609101629266401,0.4372068788132148,0.42887666465236196,0.2602094734951428
2,0.06262342569875047,0.4374457095095292,0.2599371338151905,0.4250634043550431,0.434839128805074,0.25634603408732287
3,0.08317902315338273,0.4880662230990966,0.22934745796089182,0.3986629766160254,0.4107950279521808,0.2745571563066409
4,0.10701223734677243,0.548956950755551,0.24769659135060967,0.5359512662249979,0.3765838820858354,0.2749285001839128
5,0.12896840903400048,0.5060268922127263,0.2386742770363251,0.49942787101528485,0.3697097867986231,0.2661241517959665
6,0.14810812572021878,0.4862779092315276,0.2423013033969338,0.5245302970333439,0.4238844336174826,0.26898397135995883
7,0.17671449121607524,0.45876109796659786,0.2528882025661986,0.5023591008065523,0.4082179600760181,0.3227505897375972
8,0.2062633971705653,0.41464310590823034,0.26441541082698716,0.5082819862959409,0.41910889790972194,0.3559292813314674
9,0.22346275249793415,0.40435492671426676,0.2735986419903353,0.5211664207318321,0.4180580833406173,0.4130185091120587
10,0.2404872614067654,0.3565929303954869,0.28388912843131586,0.5134505544241921,0.3891733130289613,0.478314691180382
11,0.2505164565801043,0.35804785415031554,0.2826457625083679,0.5421479226052888,0.42688760068726755,0.5740132711945105
12,0.2669057501872152,0.380405801766287,0.2936764605140187,0.5831390769016254,0.49901519761048246,0.7160377932156471
13,0.27596389806048904,0.39651627398637307,0.3089388692008667,0.5810962472282861,0.5278428076922399,0.8127433084949647
14,0.27806269461653244,0.35834428005522795,0.2903049832387244,0.5956375316910221,0.596365733243721,0.7735510537140775
15,0.29855229683984646,0.3579586932227816,0.291937129738093,0.594210197822822,0.658833985831754,0.7327414487627152
16,0.2978103849288386,0.32690142521090465,0.2841653106228837,0.6080369212781095,0.6595182568404443,0.816128051395181
17,0.2978203868029317,0.3694664487746157,0.2443015471259336,0.575252513860834,0.571853536833636,0.7003116162221814
18,0.30482219983301595,0.4255756810048572,0.22924183126025582,0.5210780488064395,0.6063266018698932,0.7247619839326348
19,0.30564507074189395,0.4849380691994445,0.16722486730584624,0.5151611597497416,0.49611380881952444,0.7134567585129371
