,0
0,1.015559946278798
1,2.0465865812400237
2,2.733235248445051
3,3.1204336236051122
4,3.253109382431443
5,3.1761902006352805
6,2.934603753927859
7,2.5732777180204103
8,2.137139768624171
9,1.6711175814503776
10,1.2201388322102624
11,0.8291311966150627
12,0.5430223503760114
13,0.40673996920434474
14,0.46518731807641445
15,0.74556987917959
16,1.2261984327338729
17,1.8770108768949634
18,2.6679451098185574
19,3.56893902966035
20,4.549930534576039
21,5.580857522721323
22,6.631657892251902
23,7.672269541323466
24,8.67263036809172
25,9.602678270712353
26,10.432351147341071
27,11.131586896133564
28,11.670592358467498
29,12.052116505578299
30,12.342109965863173
31,12.613784834712382
32,12.940353207516194
33,13.395027179664861
34,14.051018846548644
35,14.981540303557807
36,16.259803646082617
37,17.959020969513322
38,20.152404369240195
39,22.913165940653492
40,26.314517779143472
41,30.429671980100405
42,35.32986962041724
43,40.9970719391285
44,47.28935801267997
45,54.05568183188196
46,61.14499738754469
47,68.40625867047848
48,75.68841967149352
49,82.84043438140017
50,89.7112567910086
51,96.14984089112912
52,102.00514067257203
53,107.12611012614754
54,111.36170324266591
55,114.56087401293745
56,116.57877105453714
57,117.4130194006298
58,117.20372049996989
59,116.09717042807662
60,114.23966526046927
61,111.77750107266712
62,108.8569739401894
63,105.62437993855536
64,102.22601514328426
65,98.80817562989535
66,95.51715747390786
67,92.49925675084106
68,89.90076953621423
69,87.86799190554656
70,86.53670324163753
71,85.89990830692183
72,85.84771654226324
73,86.26796578289805
74,87.0484938640625
75,88.07713862099288
76,89.24173788892544
77,90.43012950309651
78,91.53015129874231
79,92.42964111109913
80,93.01643677540322
81,93.17837612689088
82,92.80329700079841
83,91.77903723236201
84,90.0075772789318
85,87.51399079032979
86,84.38673131548043
87,80.7147762041274
88,76.58710280601423
89,72.09268847088454
90,67.32051054848185
91,62.35954638854978
92,57.29877334083194
93,52.22716875507184
94,47.23370998101309
95,42.40737436839929
96,37.837139266974
97,33.6119820264808
98,29.808049865786586
99,26.42656652811387
100,23.44163667538603
101,20.827327563897086
102,18.55770644994104
103,16.606840589811892
104,14.948797239803653
105,13.557643656210331
106,12.407447095325926
107,11.472274813444454
108,10.726194066859916
109,10.143272111866315
110,9.697576204757661
111,9.363173601827963
112,9.116705545063436
113,8.945109219219148
114,8.837895794742389
115,8.784576442080425
116,8.774662331680553
117,8.797664633990046
118,8.84309451945619
119,8.900463158526264
120,8.95928172164755
121,9.009061379267328
122,9.039313301832882
123,9.039548659791498
124,8.999278623590447
125,8.90802083763536
126,8.759986566127779
127,8.562354411822692
128,8.324523545185441
129,8.055893136681359
130,7.765862356775786
131,7.463830375934054
132,7.159196364621508
133,6.86135949330348
134,6.5797189324453065
135,6.323673852512329
136,6.102623423969879
137,5.925966817283299
138,5.8031032029179235
139,5.743384088548643
140,5.750393784206348
141,5.816515844167051
142,5.932846927364715
143,6.0904836927333035
144,6.280522799206778
145,6.494060905719099
146,6.722194671204231
147,6.956020754596137
148,7.18663581482878
149,7.405136510836122
150,7.602619501552125
151,7.770181445910752
152,7.8989190028459655
153,7.980052622436833
154,8.010410035150052
155,7.99459947416514
156,7.9378022798149
157,7.845199792432125
158,7.721973352349614
159,7.573304299900166
160,7.404373975416574
161,7.220363719231639
162,7.026454871678157
163,6.827828773088931
164,6.629666763796748
165,6.43715018413441
166,6.255460374434717
167,6.089744111726813
168,5.944353217055907
169,5.822844555483266
170,5.728740428766508
171,5.665563138663246
172,5.636834986931103
173,5.646078275327694
174,5.696815305610636
175,5.7925683795375456
176,5.936859798866042
177,6.13321186535374
178,6.385146880758257
179,6.696187146837215
180,7.069854965348225
181,7.508955142844032
182,8.006551770975953
183,8.54868896831079
184,9.121255874451093
185,9.7101416289994
186,10.301235371558265
187,10.88042624173023
188,11.433603379117846
189,11.946655923323652
190,12.405473013950202
191,12.795943790600033
192,13.103957392875701
193,13.315402960379751
194,13.416169632714723
195,13.394348207996673
196,13.25719206769994
197,13.021821285155674
198,12.705437476602956
199,12.325242258280836
200,11.89843724642839
201,11.442224057284676
202,10.973804307088761
203,10.51037961207972
204,10.069151588496608
205,9.667321852578493
206,9.322092020564442
207,9.05066370869352
208,8.870238533204795
209,8.794932272131502
210,8.820840487978412
211,8.937536198937678
212,9.13458342658862
213,9.401546192510553
214,9.727988518282787
215,10.103474425484642
216,10.517567935695432
217,10.959833070494467
218,11.41983385146107
219,11.887134300174555
220,12.35129843821423
221,12.801890287159415
222,13.228473868589427
