,0
0,0.9462346087319279
1,14.644708022107375
2,0.4226726561358508
3,11.78534143888279
4,11.307130355694177
5,13.65454602922687
6,5.767310149491575
7,13.673570822381183
8,5.57070086523711
9,15.697847735092772
10,7.455089661972577
11,3.0379919566395523
12,7.0699298324297075
13,2.3981861614832276
14,13.835249495758497
15,10.060514607811301
16,16.347193512096446
17,13.005786542051002
18,25.197805652200117
19,13.088500045533804
20,3.4562189103478715
21,13.630357119245716
22,41.46999225402898
23,35.20350395350485
24,53.79267042488817
25,68.83307388683119
26,118.58907654100517
27,174.36912310937277
28,250.94792654384526
29,341.26224767413714
30,475.7381666616247
31,622.4021125470707
32,768.8119808030491
33,887.1630202703388
34,895.292891907554
35,851.2814015702543
36,740.1725564610978
37,586.2954419382738
38,475.7264097559296
39,337.3697821475255
40,254.11060231958464
41,186.5874149504843
42,128.2275979425026
43,78.65765953457756
44,68.84425982321683
45,39.75956124885662
46,29.417257145408488
47,20.988806668867944
48,16.953798510724905
49,15.550490304673174
50,1.4566136649786783
51,6.865455768895048
52,3.95647660929677
53,8.351816236059548
54,23.53794767739868
55,12.842519760804228
56,6.55214209177172
57,0.48890782141572264
58,18.649647739814114
59,1.8686756658968144
60,0.9360923373159701
61,19.47423298855936
62,1.4281832277642021
63,24.194861126321538
64,6.832552757752619
65,16.114820392830747
66,10.405331991443575
67,10.277771636696036
68,6.478121530538851
69,6.398396122117021
70,3.8227161610866913
71,4.114261533394732
72,8.926827668147064
73,14.626340293972206
74,2.671968019612676
75,8.030405813607292
76,5.050262527545485
77,10.193032203602963
78,12.707956928945348
79,26.901538760759315
80,6.14117884625595
81,5.802144722587308
82,4.362032689435806
83,2.87188331906719
84,0.21230106983464767
85,17.96124302721466
86,9.381701385378689
87,6.081891313996869
88,3.751916089791272
89,25.873590790430022
90,5.305153790837219
91,3.390645347010404
92,5.674709358415114
93,6.145235780612509
94,9.987614372083137
95,0.5981487725294304
96,15.441325914565256
97,8.69555260840009
98,11.973463311748047
99,16.8005871183741
