,0
0,6.170490204333978e-05
1,0.00011131492845944448
2,0.00019683452032753915
3,0.0003411640263781883
4,0.0005796145869522957
5,0.0009652270681138547
6,0.0015755557992222207
7,0.0025208801298454895
8,0.003953527025796721
9,0.006077589164957467
10,0.00915781944436709
11,0.013525923433175208
12,0.019581947549493533
13,0.02778810630574153
14,0.03865237022164987
15,0.052699612280932166
16,0.0704292104605225
17,0.09225976199649463
18,0.11846387934106088
19,0.1490986397149437
20,0.18393972058572117
21,0.22242903311147055
22,0.2636462120215243
23,0.30631319709220806
24,0.3488381630355155
25,0.38940039153570244
26,0.4260718944831057
27,0.4569655926356141
28,0.4803947195761616
29,0.49502491687458405
30,0.5
31,0.49502491687458405
32,0.4803947195761616
33,0.4569655926356141
34,0.4260718944831057
35,0.38940039153570244
36,0.3488381630355155
37,0.30631319709220806
38,0.2636462120215243
39,0.22242903311147055
40,0.18393972058572117
41,0.1490986397149437
42,0.11846387934106088
43,0.09225976199649463
44,0.0704292104605225
45,0.052699612280932166
46,0.03865237022164987
47,0.02778810630574153
48,0.019581947549493533
49,0.013525923433175208
50,0.00915781944436709
51,0.006077589164957467
52,0.003953527025796721
53,0.0025208801298454895
54,0.0015755557992222207
55,0.0009652270681138547
56,0.0005796145869522957
57,0.0003411640263781883
58,0.00019683452032753915
59,0.00011131492845944448
60,6.170490204333978e-05
61,3.352741215140556e-05
62,1.7856424820817606e-05
63,9.32187116575841e-06
64,4.770081436539615e-06
65,2.3925586960645044e-06
66,1.1762876000048855e-06
67,5.668635693739831e-07
68,2.6776739013965543e-07
69,1.239798009022514e-07
70,5.626758735962956e-08
71,2.5031090103835244e-08
72,1.091478897562739e-08
73,4.665143787252503e-09
74,1.954469217132432e-09
75,8.026140275928058e-10
76,3.230715886553054e-10
77,1.2746909401959845e-10
78,4.929752787995758e-11
79,1.868785663972128e-11
80,6.9439719324820104e-12
81,2.5291263714218926e-12
82,9.029157187566086e-13
83,3.159642942587684e-13
84,1.0837844413094809e-13
85,3.643862047909846e-14
86,1.2008673908104804e-14
87,3.879201037848028e-15
88,1.2282976843960714e-15
89,3.8122299526948614e-16
90,1.1597614151217848e-16
91,3.458376987770721e-17
92,1.0108579243476734e-17
93,2.8961564426974355e-18
94,8.133323107266215e-19
95,2.2388662208591507e-19
96,6.040910099499854e-20
97,1.5976833588741713e-20
98,4.1418385038414296e-21
99,1.0524699891698678e-21
